chr20	35302566	35411970	UQCC1-202	33	-	ENSG00000101019.21	ENST00000359226.6	protein_coding	35302566,35306666,35314688,35381918,35384038,35394092,35411940	35304069,35306779,35314765,35382025,35384133,35394196,35411970	35411961	35303935
chr20	47210761	47356670	ZMYND8-213	93	-	ENSG00000101040.19	ENST00000461685.5	protein_coding	47210761,47212642,47220258,47221314,47224317,47227203,47229726,47236326,47238896,47246008,47249287,47262288,47276314,47282102,47283571,47287229,47290187,47291796,47294666,47298729,47310056,47347856,47356657	47210897,47212725,47220324,47221474,47224556,47227281,47229806,47236516,47239138,47246517,47249439,47262428,47276795,47282217,47283648,47287284,47290274,47291888,47294779,47298947,47310204,47347926,47356670	47356668	47210761
chr20	44355801	44424379	HNF4A-208	88	+	ENSG00000101076.16	ENST00000609795.5	protein_coding	44355801,44406058,44407381,44413694,44414507,44418425,44419721,44424018	44355853,44406232,44407475,44413800,44414662,44418512,44419876,44424379	44355805	44424377
chr20	51386957	51542719	NFATC2-202	93	-	ENSG00000101096.19	ENST00000396009.7	protein_coding	51386957,51432067,51435188,51435706,51454548,51473980,51475458,51516784,51523081,51542370	51391451,51432756,51435314,51435761,51454688,51474152,51475660,51516955,51524110,51542719	51542497	51391396
chr20	44751808	44810338	RIMS4-201	17	-	ENSG00000101098.12	ENST00000372851.7	protein_coding	44751808,44756898,44757670,44758072,44771275,44810175	44756352,44757037,44757771,44758184,44771413,44810338	44810269	44756134
chr20	44910062	44939321	PABPC1L-204	98	+	ENSG00000101104.12	ENST00000255136.7	protein_coding	44910062,44912660,44916756,44918906,44919183,44921594,44924161,44930460,44932342,44933072,44935391,44936637,44938061,44938674,44939126	44910336,44912853,44916871,44919045,44919277,44921731,44924256,44930726,44932432,44933185,44935497,44936730,44938191,44938748,44939321	44910144	44938740
chr20	57351223	57379211	RAE1-201	2	+	ENSG00000101146.12	ENST00000371242.6	protein_coding	57351223,57354032,57354712,57356446,57365356,57366807,57367008,57368705,57373475,57373663,57374607,57378013	57351358,57354128,57354816,57356538,57365442,57366893,57367079,57368812,57373581,57373738,57374801,57379211	57354039	57378097
chr20	63865294	63891545	TPD52L2-204	62	+	ENSG00000101150.17	ENST00000351424.8	protein_coding	63865294,63869296,63873668,63882719,63886016,63887564,63889190,63889850	63865384,63869441,63873816,63882820,63886042,63887605,63889238,63891545	63865366	63889943
chr20	59019254	59026654	TUBB1-201	99	+	ENSG00000101162.3	ENST00000217133.1	protein_coding	59019254,59022845,59023490,59023705	59019579,59022953,59023600,59026654	59019523	59024781
chr20	62183045	62202767	MTG2-201	100	+	ENSG00000101181.17	ENST00000370823.7	protein_coding	62183045,62193416,62195802,62197852,62198634,62199119,62200683	62183057,62193624,62195949,62197967,62198852,62199257,62202767	62193421	62201075
chr20	62887214	62926503	DIDO1-206	84	-	ENSG00000101191.16	ENST00000395340.5	protein_coding	62887214,62891987,62892809,62893666,62894413,62894810,62895049,62896233,62896531,62905887,62907147,62909699,62910774,62914210,62926439	62891155,62892076,62892962,62894194,62894548,62894914,62895165,62896392,62896996,62906100,62907359,62910020,62911614,62914406,62926503	62911610	62890931
chr20	63272865	63289344	ARFGAP1-201	93	+	ENSG00000101199.12	ENST00000353546.7	protein_coding	63272865,63275577,63276091,63276480,63277205,63278117,63278899,63281291,63282819,63283851,63284866,63285654,63286372,63287564	63272920,63275640,63276200,63276651,63277305,63278203,63278995,63281347,63282851,63283880,63284922,63285713,63286442,63289344	63275581	63287871
chr20	3082556	3084724	AVP-201	36	-	ENSG00000101200.5	ENST00000380293.3	protein_coding	3082556,3082977,3084555	3082802,3083178,3084724	3084672	3082630
chr20	63293186	63330933	COL20A1-201	73	+	ENSG00000101203.16	ENST00000358894.10	protein_coding	63293186,63295098,63297910,63305417,63305881,63307490,63307971,63308542,63309333,63309758,63310381,63311394,63311625,63311916,63312420,63312792,63313117,63313743,63314072,63315404,63316553,63319058,63319487,63320039,63320291,63321013,63322058,63325441,63325668,63326096,63326752,63327952,63328079,63328331,63329585,63330720	63293275,63295189,63298020,63305560,63306039,63307648,63308090,63308706,63309497,63309915,63310510,63311539,63311748,63312055,63312549,63312934,63313249,63313891,63314201,63315439,63316691,63319200,63319596,63320197,63320368,63321099,63322111,63325494,63325721,63326149,63326823,63327987,63328127,63328498,63329661,63330933	63295108	63329656
chr20	3753508	3768387	C20orf27-202	4	-	ENSG00000101220.17	ENST00000379772.3	protein_coding	3753508,3754397,3755469,3758536,3760082,3767663	3754158,3754519,3755607,3758678,3760186,3768387	3760098	3754058
chr20	3777504	3781448	SPEF1-201	87	-	ENSG00000101222.12	ENST00000379756.3	protein_coding	3777504,3778421,3778746,3778951,3779196,3779664,3781179	3778319,3778544,3778806,3778990,3779352,3779775,3781448	3781285	3778212
chr20	3795835	3806118	CDC25B-201	29	+	ENSG00000101224.17	ENST00000245960.9	protein_coding	3795835,3797622,3798412,3800288,3800462,3800743,3800971,3801254,3801722,3801924,3802281,3802910,3803108,3803404,3804569,3804821	3796731,3797749,3798463,3800329,3800498,3800865,3801093,3801388,3801802,3802100,3802376,3802972,3803206,3803537,3804680,3806118	3796532	3804959
chr20	13849403	13990609	SEL1L2-201	28	-	ENSG00000101251.12	ENST00000284951.9	protein_coding	13849403,13850191,13859262,13865167,13865349,13866702,13869503,13870141,13876038,13877520,13885347,13886288,13887769,13887942,13888459,13913782,13919021,13931603,13956076,13990477	13849604,13850319,13859434,13865241,13865514,13866850,13869590,13870203,13876115,13877588,13885403,13886442,13887850,13888001,13888512,13913944,13919123,13931771,13956131,13990609	13990532	13849485
chr20	472498	543835	CSNK2A1-243	73	-	ENSG00000101266.18	ENST00000646561.1	protein_coding	472498,486376,487427,488678,489780,492254,495719,497721,499255,499833,505118,508451,543672	484076,486462,487575,488778,489881,492364,495802,497780,499305,499934,505229,508660,543835	508549	483961
chr20	760080	776015	SLC52A3-201	20	-	ENSG00000101276.15	ENST00000217254.11	protein_coding	760080,761701,763498,765208,768297,775955	761238,761824,764003,765825,768482,776015	765772	761026
chr20	5302040	5314369	PROKR2-201	10	-	ENSG00000101292.7	ENST00000217270.3	protein_coding	5302040,5313912	5302736,5314369	5314367	5302040
chr20	31514428	31569567	HM13-202	1	+	ENSG00000101294.17	ENST00000340852.9	protein_coding	31514428,31527484,31538179,31544947,31549029,31549207,31550064,31554746,31559611,31561634,31566210,31569120	31514734,31527582,31538261,31545035,31549114,31549332,31550121,31554829,31559647,31561736,31566295,31569567	31514552	31569217
chr20	1266316	1309328	SNPH-202	51	+	ENSG00000101298.14	ENST00000381873.7	protein_coding	1266316,1266654,1296325,1297145,1300562,1304878	1266397,1266760,1296421,1297252,1300711,1309328	1296372	1306052
chr20	31819308	31834689	MYLK2-202	82	+	ENSG00000101306.10	ENST00000375994.6	protein_coding	31819308,31820126,31821439,31823477,31824259,31826605,31826797,31830819,31831013,31831703,31832004,31833717	31819632,31820546,31821737,31823582,31824352,31826714,31826938,31830889,31831141,31831855,31832136,31834689	31819581	31833795
chr20	1597340	1620009	SIRPB1-202	47	-	ENSG00000101307.15	ENST00000279477.11	protein_coding	1597340,1598822,1603810,1604742,1611357,1619869	1598282,1598936,1604142,1605059,1611713,1620009	1619942	1598824
chr20	18507520	18561415	SEC23B-202	30	+	ENSG00000101310.16	ENST00000336714.8	protein_coding	18507520,18510822,18512225,18515650,18524433,18524935,18525788,18526373,18527496,18530680,18532664,18535653,18542296,18543019,18545956,18548609,18551089,18554235,18555108,18560651	18507990,18511056,18512282,18515736,18524669,18525020,18525932,18526531,18527611,18530803,18532744,18535742,18542402,18543172,18546033,18548770,18551175,18554390,18555173,18561415	18510836	18560738
chr20	6074845	6123544	FERMT1-201	56	-	ENSG00000101311.15	ENST00000217289.8	protein_coding	6074845,6079436,6084040,6085066,6087777,6088965,6094939,6096902,6097524,6107532,6110298,6112477,6115811,6119404,6122774	6077346,6079577,6084164,6085287,6087883,6089089,6094988,6097033,6097631,6107634,6110511,6112623,6116044,6119572,6123544	6119552	6077173
chr20	1978757	1994285	PDYN-202	97	-	ENSG00000101327.8	ENST00000539905.5	protein_coding	1978757,1982956,1993911	1980958,1983103,1994285	1983082	1980323
chr20	9217390	9480813	PLCB4-201	17	+	ENSG00000101333.16	ENST00000278655.8	protein_coding	9217390,9307800,9337126,9338008,9338894,9362896,9365461,9371214,9372303,9373047,9380054,9384201,9387463,9389879,9390531,9393588,9395523,9401490,9407917,9408633,9409057,9411037,9419807,9421297,9423748,9435560,9437002,9443981,9444178,9453347,9457414,9459635,9468571,9472790,9473279,9478921	9217452,9307898,9337206,9338067,9339037,9362975,9365514,9371295,9372403,9373104,9380162,9384411,9387556,9389958,9390615,9393678,9395618,9401590,9408058,9408717,9409181,9411088,9419909,9421461,9423952,9435648,9437152,9444030,9444243,9453462,9457489,9459810,9468672,9472847,9473365,9480813	9307815	9478987
chr20	20034368	20056046	CRNKL1-202	27	-	ENSG00000101343.14	ENST00000377340.6	protein_coding	20034368,20037323,20038349,20039609,20040686,20041566,20042325,20043492,20045308,20047765,20048343,20049340,20050470,20052292,20055948	20036362,20037571,20038450,20039848,20040766,20041625,20042516,20043662,20045486,20047931,20048501,20049431,20050622,20052758,20056046	20056012	20036195
chr20	36889773	36951901	SAMHD1-221	88	-	ENSG00000101347.9	ENST00000646673.1	protein_coding	36889773,36897822,36898440,36904157,36905364,36911218,36912461,36916722,36916949,36919364,36927182,36930760,36935029,36941039,36946738,36951436	36893066,36897959,36898544,36904249,36905503,36911333,36912552,36916830,36917049,36919519,36927252,36930875,36935189,36941111,36946804,36951901	36951641	36892932
chr20	9537389	9839041	PAK5-203	40	-	ENSG00000101349.16	ENST00000378429.3	protein_coding	9537389,9542586,9544369,9557608,9562891,9565893,9580145,9644125,9711286,9818680,9838762	9539617,9542720,9544494,9557734,9563024,9566384,9580930,9644339,9711435,9818785,9839041	9644326	9539462
chr20	37101227	37179480	MROH8-203	84	-	ENSG00000101353.14	ENST00000400441.7	protein_coding	37101227,37102664,37108599,37110256,37112324,37113990,37115173,37119698,37120504,37120899,37123609,37129032,37137810,37141162,37143717,37147774,37155063,37157860,37158892,37160097,37168121,37171912,37173995,37179223,37179388	37101418,37102835,37108664,37110356,37112446,37114145,37115337,37119838,37120618,37121036,37123799,37129167,37137970,37141314,37143841,37147909,37155167,37157955,37159036,37160176,37168243,37172057,37174116,37179386,37179480	37179478	37110330
chr20	37289638	37317260	MANBAL-202	82	+	ENSG00000101363.12	ENST00000373606.7	protein_coding	37289638,37301208,37316308	37289686,37301413,37317260	37301264	37316413
chr20	10637684	10673999	JAG1-201	78	-	ENSG00000101384.12	ENST00000254958.10	protein_coding	10637684,10640783,10641113,10641460,10641783,10642488,10643778,10644357,10644863,10645143,10645356,10645971,10646939,10647960,10648549,10649061,10649522,10650247,10651581,10652131,10652468,10656398,10658468,10663963,10672701,10673450	10639955,10640933,10641244,10641693,10641892,10642601,10643863,10644384,10644979,10645256,10645469,10646084,10647103,10648110,10648722,10649107,10649635,10650360,10651694,10652250,10652598,10656458,10658722,10664014,10673006,10673999	10673528	10639498
chr20	33407955	33443892	SNTA1-201	99	-	ENSG00000101400.5	ENST00000217381.2	protein_coding	33407955,33408701,33410135,33412296,33412575,33417719,33438841,33443311	33408599,33408888,33410331,33412426,33412782,33417923,33439026,33443892	33443618	33408507
chr20	3071620	3072517	OXT-201	42	+	ENSG00000101405.3	ENST00000217386.2	protein_coding	3071620,3072077,3072363	3071775,3072278,3072517	3071656	3072416
chr20	37983007	38033461	TTI1-202	34	-	ENSG00000101407.12	ENST00000373448.6	protein_coding	37983007,37996375,37996749,37999188,38002628,38006197,38011515,38019005,38033404	37983639,37996462,37996953,37999328,38002776,38006397,38013857,38019144,38033461	38013814	37983456
chr20	38304150	38337503	BPI-201	44	+	ENSG00000101425.13	ENST00000262865.9	protein_coding	38304150,38307567,38308930,38310491,38311874,38318413,38320183,38323870,38324774,38326265,38327588,38331048,38334430,38335598,38337146	38304353,38307681,38309058,38310652,38311937,38318476,38320274,38324046,38324833,38326432,38327655,38331090,38334493,38335674,38337503	38304212	38337182
chr20	23626706	23637945	CST3-203	97	-	ENSG00000101439.8	ENST00000398411.5	protein_coding	23626706,23633914,23635254,23637620	23629465,23633999,23635367,23637945	23637860	23633916
chr20	34194569	34269176	ASIP-202	28	+	ENSG00000101440.9	ENST00000568305.5	protein_coding	34194569,34260365,34262832,34268991	34194760,34260534,34262893,34269176	34260375	34269165
chr20	23685640	23689040	CST4-201	43	-	ENSG00000101441.4	ENST00000217423.3	protein_coding	23685640,23687088,23688742	23685977,23687201,23689040	23688967	23685894
chr20	45540626	45547424	EPPIN-202	12	-	ENSG00000101448.13	ENST00000354280.8	protein_coding	45540626,45542700,45545639,45547267	45542154,45542867,45545770,45547424	45547355	45542144
chr20	34558718	34560345	MAP1LC3A-203	38	+	ENSG00000101460.12	ENST00000397709.1	protein_coding	34558718,34559208,34559347,34559736,34560172	34558908,34559263,34559453,34559905,34560345	34558869	34559896
chr20	34560542	34677085	PIGU-201	32	-	ENSG00000101464.10	ENST00000217446.7	protein_coding	34560542,34575104,34581548,34585437,34588453,34616042,34634615,34637876,34644164,34645275,34657180,34676956	34560979,34575246,34581672,34585580,34588607,34616139,34634715,34637985,34644226,34645334,34657244,34677085	34677083	34560866
chr18	9914062	9954358	VAPA-201	5	+	ENSG00000101558.13	ENST00000340541.4	protein_coding	9914062,9931810,9936110,9936986,9944924,9950395,9954053	9914335,9931962,9936213,9937066,9945058,9950568,9954358	9914257	9954209
chr18	2916994	3011947	LPIN2-201	51	-	ENSG00000101577.9	ENST00000261596.8	protein_coding	2916994,2920778,2921533,2922047,2923775,2924398,2925224,2926723,2927722,2928591,2929065,2931256,2934351,2937692,2939480,2940605,2951055,2954504,2960649,3011718	2920437,2920881,2921647,2922199,2923861,2924546,2925368,2926805,2927811,2928660,2929158,2931443,2934450,2938037,2939603,2940712,2951356,2954599,2960849,3011947	2960838	2920293
chr18	2655738	2805017	SMCHD1-201	63	+	ENSG00000101596.15	ENST00000320876.10	protein_coding	2655738,2666157,2666870,2673281,2674015,2688394,2688628,2694527,2697032,2697831,2700539,2700735,2703692,2705694,2706364,2707563,2707807,2718158,2718315,2722519,2724899,2726452,2728457,2729275,2732265,2738397,2739432,2740703,2743761,2747522,2750043,2750350,2751278,2752488,2760652,2762105,2763637,2769694,2769989,2771533,2772250,2775734,2777806,2778169,2784450,2795949,2796407,2802528	2656261,2666232,2667031,2673363,2674145,2688508,2688747,2694693,2697122,2698041,2700659,2700918,2703886,2705807,2706470,2707645,2707920,2718235,2718434,2722663,2724995,2726524,2728596,2729409,2732492,2738545,2739520,2740821,2743928,2747647,2750122,2750507,2751393,2752552,2760739,2762236,2763789,2769820,2770108,2771618,2772372,2775924,2777915,2778239,2784621,2796107,2796521,2805017	2656076	2802550
chr18	3066807	3220108	MYOM1-202	24	-	ENSG00000101605.12	ENST00000356443.8	protein_coding	3066807,3071834,3075454,3075725,3079179,3083789,3083989,3085045,3086038,3089174,3089537,3090658,3094170,3100159,3100320,3102474,3112298,3116331,3119869,3126701,3129232,3131375,3134650,3135547,3141939,3149145,3151694,3154947,3164278,3168817,3173938,3174120,3176042,3187480,3188748,3193818,3214934,3219803	3067555,3071889,3075476,3075761,3079342,3083894,3084027,3085132,3086151,3089241,3089596,3090802,3094306,3100203,3100426,3102630,3112412,3116515,3119995,3126897,3129519,3131496,3134824,3135730,3142063,3149201,3151893,3155088,3164439,3168981,3174000,3174208,3176134,3187637,3189087,3193958,3215251,3220108	3215221	3067262
